id,prediction
138,0.48240360617637634
139,0.7358759641647339
140,0.6675660014152527
141,0.6345120668411255
142,0.30081942677497864
143,0.575199544429779
144,0.5885875225067139
145,0.24519743025302887
146,0.7175186276435852
147,0.7139690518379211
148,0.16560272872447968
149,0.6058516502380371
150,0.3810615539550781
151,0.4343354403972626
152,0.6925191879272461
153,0.17958948016166687
154,0.1618499606847763
155,0.6078007221221924
156,0.22750014066696167
157,0.33371639251708984
158,0.5034590363502502
159,0.2215811163187027
160,0.7119607925415039
161,0.22667860984802246
162,0.45241156220436096
163,0.6096981167793274
164,0.44223612546920776
165,0.6681572198867798
166,0.32335954904556274
167,0.3492280840873718
168,0.6370764970779419
169,0.7079156637191772
170,0.6134880781173706
171,0.3742590546607971
172,0.35166046023368835
173,0.40750399231910706
174,0.3377927839756012
175,0.6976112127304077
176,0.3290884792804718
177,0.2804179787635803
178,0.32460275292396545
179,0.1878727376461029
180,0.2472476363182068
181,0.16624194383621216
182,0.4386376440525055
183,0.4683047831058502
184,0.5683949589729309
185,0.5373868942260742
186,0.21287991106510162
187,0.45424264669418335
188,0.6512632369995117
189,0.6374534368515015
190,0.6925989985466003
191,0.2852240204811096
192,0.6611802577972412
193,0.644377589225769
194,0.5797183513641357
195,0.6923390626907349
196,0.7284929752349854
197,0.5283462405204773
198,0.6375432014465332
199,0.21990680694580078
200,0.7039421200752258
201,0.5266907215118408
202,0.2577243745326996
203,0.571515679359436
204,0.6673706769943237
205,0.4992048442363739
206,0.21766221523284912
207,0.30712810158729553
208,0.33822354674339294
209,0.16646283864974976
210,0.3588773310184479
211,0.3599872291088104
212,0.627766489982605
213,0.4864802062511444
214,0.5636066794395447
215,0.6710795164108276
216,0.46537357568740845
217,0.5744928121566772
218,0.6484746336936951
219,0.5011509656906128
220,0.7098798751831055
221,0.6604949831962585
222,0.1892838180065155
223,0.7364503145217896
224,0.6962710022926331
225,0.5073531270027161
226,0.6247414946556091
227,0.6284613609313965
228,0.6142534613609314
229,0.42764970660209656
230,0.22247309982776642
231,0.7054228782653809
232,0.4544181823730469
233,0.4453297555446625
234,0.5936115384101868
235,0.7139710187911987
236,0.3479488790035248
237,0.2152744084596634
238,0.559715986251831
239,0.5773649215698242
240,0.7069041728973389
241,0.4375254809856415
242,0.16947536170482635
243,0.735037088394165
244,0.7424348592758179
245,0.6266991496086121
246,0.314604789018631
247,0.7325705885887146
248,0.4490598142147064
249,0.22147990763187408
250,0.733545184135437
251,0.7240447998046875
252,0.6392003893852234
253,0.5705399513244629
254,0.7092249393463135
255,0.30526381731033325
256,0.6367638111114502
257,0.7195122838020325
258,0.3485330641269684
259,0.46337273716926575
260,0.3134098947048187
261,0.673688530921936
262,0.1725943386554718
263,0.36679983139038086
264,0.19354942440986633
265,0.25575071573257446
266,0.7257781624794006
267,0.5802839398384094
268,0.2275937795639038
269,0.20401151478290558
270,0.18722134828567505
271,0.25502121448516846
272,0.6287198662757874
273,0.40123748779296875
274,0.6647372245788574
275,0.3369048833847046
276,0.3148442804813385
277,0.1605435311794281
278,0.5090552568435669
279,0.643617570400238
280,0.6214412450790405
281,0.6386945247650146
282,0.6450105309486389
283,0.7266725897789001
284,0.6436854004859924
285,0.16848638653755188
286,0.19856272637844086
287,0.6369086503982544
288,0.6519747972488403
289,0.48211899399757385
290,0.6085866689682007
291,0.30219149589538574
292,0.5930838584899902
293,0.21862353384494781
294,0.6861712336540222
295,0.17793484032154083
296,0.6559955477714539
297,0.40126749873161316
298,0.584804356098175
299,0.7174916863441467
300,0.5919820666313171
301,0.5746316313743591
302,0.3035712242126465
303,0.6477229595184326
304,0.6269122958183289
305,0.15998193621635437
306,0.6196624040603638
307,0.7523669600486755
308,0.3316742181777954
309,0.33183738589286804
310,0.30686500668525696
311,0.18992634117603302
312,0.6307928562164307
313,0.5477254986763
314,0.3047846555709839
315,0.6760518550872803
316,0.6386734843254089
317,0.7117411494255066
318,0.22021232545375824
319,0.6607898473739624
320,0.49961405992507935
321,0.28431686758995056
322,0.6640195250511169
323,0.2011703997850418
324,0.7021010518074036
325,0.21285276114940643
326,0.6460571885108948
327,0.26258015632629395
328,0.5538108944892883
329,0.6308830976486206
330,0.6000733971595764
331,0.24127145111560822
332,0.6917144656181335
333,0.22033527493476868
334,0.6970877647399902
335,0.7156581878662109
336,0.1724758893251419
337,0.6235838532447815
338,0.5970946550369263
339,0.4728284180164337
340,0.5093137621879578
341,0.7619414329528809
342,0.6768447160720825
343,0.4464602768421173
344,0.7035688757896423
345,0.5432115793228149
346,0.6049962043762207
347,0.22128178179264069
348,0.7272392511367798
349,0.6229430437088013
350,0.3898877501487732
351,0.4451843500137329
352,0.6772711873054504
353,0.4351734519004822
354,0.4601290822029114
355,0.5583819150924683
356,0.5930460691452026
357,0.20135323703289032
358,0.20937494933605194
359,0.6781831979751587
360,0.5319185853004456
361,0.17571301758289337
362,0.18767206370830536
363,0.25895413756370544
364,0.5374628305435181
365,0.6114931702613831
366,0.5488641858100891
367,0.3554602265357971
368,0.3051719069480896
369,0.40041714906692505
370,0.6220216155052185
371,0.5534948110580444
372,0.658394992351532
373,0.7432169914245605
374,0.37703508138656616
375,0.5670891404151917
376,0.7146909832954407
377,0.372751384973526
378,0.33959928154945374
379,0.4298562705516815
380,0.1815255582332611
381,0.7074551582336426
382,0.7181041240692139
383,0.24494488537311554
384,0.4190954566001892
385,0.39244332909584045
386,0.2786499857902527
387,0.36477556824684143
388,0.5684118866920471
389,0.5855837464332581
390,0.43712112307548523
391,0.45430198311805725
392,0.18979230523109436
393,0.3634805679321289
394,0.6037023067474365
395,0.2093295305967331
396,0.36346346139907837
397,0.4661692678928375
398,0.2375054806470871
399,0.2041991651058197
400,0.6485624313354492
401,0.7096463441848755
402,0.48031359910964966
403,0.18921037018299103
404,0.3184361457824707
405,0.658488929271698
406,0.5477548241615295
407,0.2686796188354492
408,0.2737807333469391
409,0.2281908541917801
410,0.7105633616447449
411,0.1950410157442093
412,0.17231999337673187
413,0.5582267045974731
414,0.5730488300323486
415,0.5595356225967407
416,0.6288222074508667
417,0.6791384220123291
418,0.6478649973869324
419,0.488656610250473
420,0.6910833716392517
421,0.7063537836074829
422,0.7215484380722046
423,0.5189241766929626
424,0.4955032169818878
425,0.16668781638145447
426,0.572361409664154
427,0.6900650858879089
428,0.696321964263916
429,0.6787236332893372
430,0.6346169710159302
431,0.27492594718933105
432,0.7355814576148987
433,0.7042251825332642
434,0.6145994067192078
435,0.3989945352077484
436,0.18179228901863098
437,0.2805648148059845
438,0.6957250237464905
439,0.3177300989627838
440,0.26229339838027954
441,0.4329143762588501
442,0.22372035682201385
443,0.5606706738471985
444,0.4527128040790558
445,0.6645673513412476
446,0.3079826831817627
447,0.715252697467804
448,0.5475519895553589
449,0.380580872297287
450,0.5139140486717224
451,0.4186120927333832
452,0.5781936645507812
453,0.17516280710697174
454,0.39933592081069946
455,0.2456851303577423
456,0.3040764033794403
457,0.6144046783447266
458,0.6430307626724243
459,0.2778099477291107
460,0.6733257174491882
461,0.7233555316925049
462,0.3748782277107239
463,0.4596930742263794
464,0.7134957313537598
465,0.6360102891921997
466,0.7211244702339172
467,0.23699545860290527
468,0.1873958706855774
469,0.48737987875938416
470,0.27137666940689087
471,0.24112795293331146
472,0.4628962576389313
473,0.708749532699585
474,0.4031125605106354
475,0.5646734833717346
476,0.666028618812561
477,0.2179882973432541
478,0.6759535670280457
479,0.7161241173744202
480,0.5408825278282166
481,0.5118652582168579
482,0.17502079904079437
483,0.2369917333126068
484,0.6355026364326477
485,0.2981550693511963
486,0.5580605864524841
487,0.17644326388835907
488,0.18208929896354675
489,0.3390405774116516
490,0.45688849687576294
491,0.6130541563034058
492,0.6404939293861389
493,0.1673860102891922
494,0.2836739420890808
495,0.21385064721107483
496,0.21245428919792175
497,0.7349291443824768
498,0.24886547029018402
499,0.6486189961433411
500,0.4766843318939209
501,0.5194204449653625
502,0.2565913796424866
503,0.4507454037666321
504,0.6798707246780396
505,0.6062615513801575
506,0.467729777097702
507,0.4072292149066925
508,0.40716883540153503
509,0.2535032629966736
510,0.4761125445365906
511,0.38865455985069275
512,0.7521246075630188
513,0.6587212681770325
514,0.5571721792221069
515,0.37461352348327637
516,0.7515068650245667
517,0.2849122881889343
518,0.4063792824745178
519,0.4386506676673889
520,0.6671493649482727
521,0.685295045375824
522,0.5189716815948486
523,0.35723158717155457
524,0.47126105427742004
525,0.18152043223381042
526,0.6912943124771118
527,0.6361845135688782
528,0.630881130695343
529,0.6748500466346741
530,0.6075637936592102
531,0.2333567589521408
532,0.22249023616313934
533,0.5804120898246765
534,0.22995150089263916
535,0.6117843389511108
536,0.7144489288330078
537,0.5230403542518616
538,0.1964484453201294
539,0.6046251654624939
540,0.6956018805503845
541,0.6795146465301514
542,0.7334150671958923
543,0.5891211628913879
544,0.4307200610637665
545,0.6309074759483337
546,0.48017922043800354
547,0.5396007895469666
548,0.5297898054122925
549,0.3631831705570221
550,0.657084047794342
551,0.341399222612381
552,0.41089779138565063
553,0.42895808815956116
554,0.49799302220344543
555,0.4620201587677002
556,0.5152895450592041
557,0.572731614112854
558,0.658598780632019
559,0.3819507658481598
560,0.6680010557174683
561,0.49255016446113586
562,0.5302652716636658
563,0.16149799525737762
564,0.3084753155708313
565,0.5190626382827759
566,0.19164684414863586
567,0.6601574420928955
568,0.3722595274448395
569,0.610288679599762
570,0.1822017878293991
571,0.6944238543510437
572,0.18963341414928436
573,0.39580002427101135
574,0.5936468243598938
575,0.2723695635795593
576,0.1963748335838318
577,0.690524160861969
578,0.6323721408843994
579,0.5382398366928101
580,0.6211980581283569
581,0.7093268036842346
582,0.610476553440094
583,0.3966011703014374
584,0.43326902389526367
585,0.37218964099884033
586,0.5733923316001892
587,0.6403753161430359
588,0.3721257150173187
589,0.5135781168937683
590,0.21261239051818848
591,0.7472236156463623
592,0.7478030920028687
593,0.5863260626792908
594,0.617875874042511
595,0.3634766638278961
596,0.6774779558181763
597,0.6711826920509338
598,0.2284863293170929
599,0.5608856081962585
600,0.7235186100006104
601,0.41659215092658997
602,0.7158337831497192
603,0.31175845861434937
604,0.563042938709259
605,0.715999960899353
606,0.5855350494384766
607,0.6943841576576233
608,0.5241921544075012
609,0.5040187239646912
610,0.46078887581825256
611,0.2867741584777832
612,0.6326250433921814
613,0.18594616651535034
614,0.36405399441719055
615,0.4738328158855438
616,0.7102305293083191
617,0.1603163778781891
618,0.4737579822540283
619,0.1735643446445465
620,0.2846463918685913
621,0.27648815512657166
622,0.20469553768634796
623,0.43782755732536316
624,0.45037996768951416
625,0.17898941040039062
626,0.6531137824058533
627,0.5583760738372803
628,0.18541891872882843
629,0.6065621972084045
630,0.1768542230129242
631,0.49598702788352966
632,0.38227471709251404
633,0.5358036756515503
634,0.6831005811691284
635,0.2785808742046356
636,0.6069098114967346
637,0.24826005101203918
638,0.6599783301353455
639,0.6685442924499512
640,0.6321829557418823
641,0.6094508171081543
642,0.1864755004644394
643,0.4636814594268799
644,0.26296916604042053
645,0.39875248074531555
646,0.21971523761749268
647,0.7069316506385803
648,0.2667025923728943
649,0.35371676087379456
650,0.4854610562324524
651,0.6884764432907104
652,0.5825261473655701
653,0.6870692372322083
654,0.5144186019897461
655,0.5359715223312378
656,0.5352913737297058
657,0.7342055439949036
658,0.4598122537136078
659,0.3497750759124756
660,0.44498276710510254
661,0.6752952337265015
662,0.38147714734077454
663,0.29544514417648315
664,0.6534733772277832
665,0.3007192611694336
666,0.5401517152786255
667,0.6732864379882812
668,0.5104877948760986
669,0.6702166199684143
670,0.2383987158536911
671,0.17633408308029175
672,0.5236959457397461
673,0.372611939907074
674,0.21528513729572296
675,0.5933914184570312
676,0.1959175169467926
677,0.6493420600891113
678,0.6074164509773254
679,0.40548405051231384
680,0.2038767784833908
681,0.4110126495361328
682,0.39405107498168945
683,0.6225380897521973
684,0.631134033203125
685,0.3925887644290924
686,0.671848714351654
687,0.6452204585075378
688,0.4867795705795288
689,0.5116504430770874
690,0.2142287790775299
691,0.6476859450340271
692,0.6021202206611633
693,0.5601447820663452
694,0.3530021607875824
695,0.17056246101856232
696,0.2787514626979828
697,0.2419392615556717
698,0.3453362286090851
699,0.47177019715309143
700,0.4370720386505127
701,0.7355736494064331
702,0.6134589314460754
703,0.653141438961029
704,0.3388335406780243
705,0.23137706518173218
706,0.277721643447876
707,0.4455481767654419
708,0.30793970823287964
709,0.18612906336784363
710,0.7154901027679443
711,0.36336177587509155
712,0.7249693870544434
713,0.6159585118293762
714,0.2452494353055954
715,0.5211191773414612
716,0.5129071474075317
717,0.4153280258178711
718,0.5099658966064453
719,0.4418160617351532
720,0.6011045575141907
721,0.3796060383319855
722,0.24266618490219116
723,0.7107830047607422
724,0.39552032947540283
725,0.6372779607772827
726,0.17618948221206665
727,0.17463406920433044
728,0.7162487506866455
729,0.4894082546234131
730,0.4138065278530121
731,0.25727465748786926
732,0.6050288081169128
733,0.6848556995391846
734,0.5160108804702759
735,0.36870622634887695
736,0.6133946776390076
737,0.39428940415382385
738,0.6687179803848267
739,0.212271586060524
740,0.3372422456741333
741,0.34521472454071045
742,0.2836865782737732
743,0.5247838497161865
