id,prediction
474,0.5555555555555556
475,1.0
476,1.0
477,0.2
478,1.0
479,1.0
480,0.8333333333333334
481,0.6666666666666666
482,0.0
483,0.2857142857142857
484,1.0
485,1.0
486,0.75
487,0.0
488,0.0
489,0.1111111111111111
490,0.6666666666666666
491,1.0
492,0.8
493,0.14285714285714285
494,0.5
495,0.5
496,0.0
497,1.0
498,0.3333333333333333
499,0.9
500,0.5
501,0.8
502,0.3333333333333333
503,0.3333333333333333
504,1.0
505,0.75
506,0.75
507,0.5
508,0.4
509,0.0
510,0.6
511,0.4
512,1.0
513,1.0
514,0.75
515,0.5
516,1.0
517,0.6
518,1.0
519,0.75
520,1.0
521,1.0
522,1.0
523,0.25
524,0.8
525,0.5
526,1.0
527,0.8888888888888888
528,0.75
529,1.0
530,1.0
531,0.5
532,0.0
533,0.5
534,0.0
535,0.625
536,1.0
537,0.75
538,0.0
539,0.8333333333333334
540,1.0
541,1.0
542,1.0
543,0.6666666666666666
544,0.75
545,0.75
546,0.5
547,0.5
548,0.8
549,0.5
550,1.0
551,0.6
552,0.7647058823529411
553,0.6666666666666666
554,0.0
555,1.0
556,0.5
557,0.75
558,1.0
559,0.4
560,1.0
561,0.5
562,0.6666666666666666
563,0.0
564,0.3333333333333333
565,1.0
566,0.0
567,1.0
568,1.0
569,0.8333333333333334
570,0.0
571,1.0
572,0.0
573,0.75
574,0.8571428571428571
575,0.5
576,0.0
577,1.0
578,0.8
579,0.75
580,0.75
581,1.0
582,1.0
583,0.25
584,0.0
585,0.75
586,0.8571428571428571
587,0.5
588,0.3333333333333333
589,0.6
590,0.2222222222222222
591,1.0
592,1.0
593,1.0
594,1.0
595,0.5
596,1.0
597,1.0
598,0.0
599,0.75
600,1.0
601,0.4
602,1.0
603,0.0
604,0.3333333333333333
605,1.0
606,1.0
607,1.0
608,1.0
609,1.0
610,0.5
611,0.5
612,1.0
613,0.0
614,0.6666666666666666
615,0.75
616,1.0
617,0.0
618,0.75
619,0.0
620,0.42857142857142855
621,0.5
622,0.5
623,0.6
624,0.3333333333333333
625,0.0
626,1.0
627,0.8
628,1.0
629,0.0
630,0.25
631,0.3333333333333333
632,0.3333333333333333
633,0.6666666666666666
634,1.0
635,0.3333333333333333
636,1.0
637,0.3
638,0.75
639,1.0
640,1.0
641,1.0
642,0.0
643,0.0
644,0.2857142857142857
645,1.0
646,0.2
647,1.0
648,0.4
649,0.6
650,0.5
651,1.0
652,1.0
653,1.0
654,0.75
655,0.5
656,0.5
657,1.0
658,0.0
659,0.5
660,0.5
661,1.0
662,0.5
663,0.2857142857142857
664,1.0
665,0.25
666,1.0
667,1.0
668,0.8333333333333334
669,0.8571428571428571
670,0.3333333333333333
671,0.0
672,0.75
673,0.7142857142857143
674,0.16666666666666666
675,1.0
676,0.0
677,1.0
678,0.8
679,1.0
680,0.0
681,0.5
682,0.25
683,1.0
684,1.0
685,0.5
686,1.0
687,1.0
688,0.75
689,1.0
690,0.0
691,1.0
692,1.0
693,1.0
694,0.5
695,0.0
696,0.42857142857142855
697,0.0
698,0.5
699,1.0
700,0.75
701,1.0
702,0.5
703,0.75
704,0.6666666666666666
705,0.0
706,0.0
707,0.75
708,0.5
709,0.0
710,1.0
711,0.75
712,1.0
713,1.0
714,0.3333333333333333
715,0.6666666666666666
716,0.75
717,0.75
718,0.0
719,0.6
720,1.0
721,0.6666666666666666
722,0.5
723,1.0
724,0.3333333333333333
725,1.0
726,0.0
727,0.0
728,1.0
729,0.75
730,0.3333333333333333
731,0.25
732,0.8
733,1.0
734,0.75
735,0.25
736,1.0
737,0.25
738,1.0
739,0.0
740,0.5
741,0.6666666666666666
742,0.6666666666666666
743,0.5
